CardPaymentID,PaymentDate,Amount,SalesOrderID
6200,10/26/2012,18400,7600
6201,12/29/2014,18600,7601
6202,9/14/2012,18800,7602
6203,7/25/2013,19000,7603
6204,11/5/2011,19200,7604
6205,6/28/2013,19400,7605
6206,10/18/2014,19600,7606
6207,1/3/2014,19800,7607
6208,4/7/2011,18000,7608
6209,10/15/2011,18200,7609
6210,11/8/2013,18400,7610
6211,9/18/2013,18600,7611
6212,8/6/2013,18800,7612
6213,9/12/2013,19000,7613
6214,3/12/2014,19200,7614
6215,9/30/2013,19400,7615
6216,2/19/2014,19600,7616
6217,2/21/2013,19800,7617
6218,9/3/2014,18000,7618
6219,6/27/2013,18200,7619
6220,5/17/2012,18400,7620
6221,9/15/2012,18600,7621
6222,10/20/2011,18800,7622
6223,2/19/2013,19000,7623
6224,5/27/2013,19200,7624
6225,1/21/2013,19400,7625
6226,10/27/2011,19600,7626
6227,9/22/2014,19800,7627
6228,6/25/2013,18000,7628
6229,9/2/2014,18200,7629
6230,6/10/2014,18400,7630
6231,5/6/2011,18600,7631
6232,11/5/2012,18800,7632
6233,8/2/2012,19000,7633
6234,9/26/2013,19200,7634
6235,9/23/2014,19400,7635
6236,10/21/2014,19600,7636
6237,9/13/2012,19800,7637
6238,10/29/2013,18000,7638
6239,1/16/2014,18200,7639
6240,10/14/2014,18400,7640
6241,12/28/2012,18600,7641
6242,11/23/2011,18800,7642
6243,3/10/2014,19000,7643
6244,6/30/2014,19200,7644
6245,7/25/2013,19400,7645
6246,2/23/2011,19600,7646
6247,6/19/2013,19800,7647
6248,5/3/2013,18000,7648
6249,8/23/2012,18200,7649
6250,8/29/2013,18400,7650
6251,11/26/2014,18600,7651
6252,1/11/2012,18800,7652
6253,1/4/2012,19000,7653
6254,6/24/2013,19200,7654
6255,11/22/2011,19400,7655
6256,10/4/2013,19600,7656
6257,6/29/2011,19800,7657
6258,9/5/2012,18000,7658
6259,10/10/2014,18200,7659
6260,7/29/2014,18400,7660
6261,6/27/2013,18600,7661
6262,8/12/2011,18800,7662
6263,12/6/2014,19000,7663
6264,6/10/2012,19200,7664
6265,12/13/2014,19400,7665
6266,8/9/2013,19600,7666
6267,2/13/2012,19800,7667
6268,12/6/2013,18000,7668
6269,10/16/2014,18200,7669
6270,2/27/2014,18400,7670
6271,12/29/2014,18600,7671
6272,2/10/2011,18800,7672
6273,2/13/2012,19000,7673
6274,11/10/2014,19200,7674
6275,7/8/2013,19400,7675
6276,8/7/2012,19600,7676
6277,9/20/2014,19800,7677
6278,9/18/2011,18000,7678
6279,12/30/2013,18200,7679
6280,9/30/2013,18400,7680
6281,3/25/2011,18600,7681
6282,9/6/2014,18800,7682
6283,11/6/2014,19000,7683
6284,11/22/2013,19200,7684
6285,7/11/2012,19400,7685
6286,8/21/2012,19600,7686
6287,5/9/2013,19800,7687
6288,11/16/2011,18000,7688
6289,4/15/2014,18200,7689
6290,10/2/2014,18400,7690
6291,9/9/2013,18600,7691
6292,4/20/2013,18800,7692
6293,1/29/2013,19000,7693
6294,12/12/2012,19200,7694
6295,7/14/2014,19400,7695
6296,5/28/2012,19600,7696
6297,11/27/2012,19800,7697
6298,5/18/2013,18000,7698
6299,2/13/2014,18200,7699
6300,10/18/2013,18400,7700
6301,11/1/2013,18600,7701
6302,11/28/2011,18800,7702
6303,4/29/2011,19000,7703
6304,4/25/2012,19200,7704
6305,10/29/2013,19400,7705
6306,3/14/2013,19600,7706
6307,12/10/2013,19800,7707
6308,11/30/2014,18000,7708
6309,11/23/2014,18200,7709
6310,3/14/2014,18400,7710
6311,9/11/2014,18600,7711
6312,8/24/2012,18800,7712
6313,9/14/2011,19000,7713
6314,8/3/2012,19200,7714
6315,9/20/2013,19400,7715
6316,11/4/2013,19600,7716
6317,10/29/2012,19800,7717
6318,7/9/2011,18000,7718
6319,10/23/2014,18200,7719
6320,6/17/2011,18400,7720
6321,6/29/2013,18600,7721
6322,5/16/2013,18800,7722
6323,12/12/2013,19000,7723
6324,8/19/2014,19200,7724
6325,1/6/2014,19400,7725
6326,5/10/2014,19600,7726
6327,5/28/2012,19800,7727
6328,1/31/2014,18000,7728
6329,4/18/2014,18200,7729
6330,6/17/2011,18400,7730
6331,10/14/2011,18600,7731
6332,11/21/2014,18800,7732
6333,4/22/2014,19000,7733
6334,5/21/2013,19200,7734
6335,5/4/2011,19400,7735
6336,8/9/2012,19600,7736
6337,7/15/2013,19800,7737
6338,3/6/2012,18000,7738
6339,12/23/2014,18200,7739
6340,5/1/2012,18400,7740
6341,6/18/2013,18600,7741
6342,4/26/2013,18800,7742
6343,6/25/2013,19000,7743
6344,7/30/2012,19200,7744
6345,11/8/2014,19400,7745
6346,8/10/2013,19600,7746
6347,6/12/2014,19800,7747
6348,8/2/2014,18000,7748
6349,3/19/2014,18200,7749
6350,4/4/2014,18400,7750
6351,11/28/2013,18600,7751
6352,7/19/2013,18800,7752
6353,3/21/2013,19000,7753
6354,4/5/2012,19200,7754
6355,10/7/2011,19400,7755
6356,11/12/2014,19600,7756
6357,12/26/2011,19800,7757
6358,9/5/2014,18000,7758
6359,1/4/2014,18200,7759
6360,3/12/2014,18400,7760
6361,6/23/2014,18600,7761
6362,7/13/2012,18800,7762
6363,4/5/2011,19000,7763
6364,9/30/2013,19200,7764
6365,6/9/2012,19400,7765
6366,8/29/2012,19600,7766
6367,9/25/2013,19800,7767
6368,3/24/2014,18000,7768
6369,10/28/2014,18200,7769
6370,12/6/2011,18400,7770
6371,6/16/2014,18600,7771
6372,12/29/2014,18800,7772
6373,10/2/2013,19000,7773
6374,6/17/2013,19200,7774
6375,6/12/2013,19400,7775
6376,2/6/2013,19600,7776
6377,5/12/2012,19800,7777
6378,12/15/2012,18000,7778
6379,12/2/2014,18200,7779
6380,11/11/2013,18400,7780
6381,12/3/2013,18600,7781
6382,12/8/2011,18800,7782
6383,11/19/2014,19000,7783
6384,12/4/2014,19200,7784
6385,7/31/2014,19400,7785
6386,10/13/2014,19600,7786
6387,11/18/2014,19800,7787
6388,11/30/2013,18000,7788
6389,9/25/2013,18200,7789
6390,1/10/2011,18400,7790
6391,12/21/2011,18600,7791
6392,4/15/2014,18800,7792
6393,10/25/2011,19000,7793
6394,8/26/2014,19200,7794
6395,1/19/2011,19400,7795
6396,9/7/2012,19600,7796
6397,5/19/2014,19800,7797
6398,5/29/2014,18000,7798
6399,2/21/2012,18200,7799
6400,4/7/2014,18400,7800
6401,12/24/2013,18600,7801
6402,12/11/2013,18800,7802
6403,9/30/2014,19000,7803
6404,12/16/2013,19200,7804
6405,11/19/2011,19400,7805
6406,10/21/2013,19600,7806
6407,10/14/2011,19800,7807
6408,12/23/2013,18000,7808
6409,6/6/2011,18200,7809
6410,11/15/2012,18400,7810
6411,5/8/2012,18600,7811
6412,3/22/2012,18800,7812
6413,10/20/2012,19000,7813
6414,1/14/2013,19200,7814
6415,4/26/2012,19400,7815
6416,5/21/2014,19600,7816
6417,6/25/2014,19800,7817
6418,8/28/2013,18000,7818
6419,5/30/2014,18200,7819
6420,9/18/2012,18400,7820
6421,10/24/2014,18600,7821
6422,3/22/2014,18800,7822
6423,11/27/2013,19000,7823
6424,5/30/2011,19200,7824
6425,5/27/2014,19400,7825
6426,11/13/2014,19600,7826
6427,3/21/2014,19800,7827
6428,12/3/2012,18000,7828
6429,9/5/2014,18200,7829
6430,8/26/2014,18400,7830
6431,8/27/2013,18600,7831
6432,11/28/2014,18800,7832
6433,8/24/2012,19000,7833
6434,3/7/2012,19200,7834
6435,7/27/2011,19400,7835
6436,9/28/2013,19600,7836
6437,11/27/2014,19800,7837
6438,5/14/2012,18000,7838
6439,10/8/2011,18200,7839
6440,12/26/2013,18400,7840
6441,12/15/2011,18600,7841
6442,9/27/2013,18800,7842
6443,2/27/2014,19000,7843
6444,6/15/2013,19200,7844
6445,2/13/2014,19400,7845
6446,12/15/2014,19600,7846
6447,12/26/2014,19800,7847
6448,10/7/2014,18000,7848
6449,8/20/2013,18200,7849
6450,2/6/2013,18400,7850
6451,8/14/2012,18600,7851
6452,11/27/2014,18800,7852
6453,9/26/2013,19000,7853
6454,1/11/2011,19200,7854
6455,4/18/2011,19400,7855
6456,12/31/2013,19600,7856
6457,10/17/2012,19800,7857
6458,11/22/2011,18000,7858
6459,6/23/2012,18200,7859
6460,7/21/2011,18400,7860
6461,8/9/2013,18600,7861
6462,10/14/2013,18800,7862
6463,9/9/2013,19000,7863
6464,11/19/2013,19200,7864
6465,1/30/2014,19400,7865
6466,10/14/2014,19600,7866
6467,12/28/2011,19800,7867
6468,11/26/2013,18000,7868
6469,5/7/2012,18200,7869
6470,8/16/2011,18400,7870
6471,10/3/2013,18600,7871
6472,8/12/2011,18800,7872
6473,9/16/2013,19000,7873
6474,6/14/2012,19200,7874
6475,12/14/2011,19400,7875
6476,11/17/2014,19600,7876
6477,4/26/2013,19800,7877
6478,2/7/2012,18000,7878
6479,12/25/2014,18200,7879
6480,7/23/2013,18400,7880
6481,9/16/2013,18600,7881
6482,4/26/2012,18800,7882
6483,12/3/2013,19000,7883
6484,1/8/2013,19200,7884
6485,11/8/2013,19400,7885
6486,8/18/2012,19600,7886
6487,6/6/2013,19800,7887
6488,12/2/2013,18000,7888
6489,5/13/2013,18200,7889
6490,5/14/2013,18400,7890
6491,1/28/2014,18600,7891
6492,4/21/2014,18800,7892
6493,9/20/2013,19000,7893
6494,6/3/2013,19200,7894
6495,11/4/2014,19400,7895
6496,10/7/2014,19600,7896
6497,11/25/2014,19800,7897
6498,7/28/2014,18000,7898
6499,12/29/2012,18200,7899
6500,11/4/2011,18400,7900
6501,8/24/2012,18600,7901
6502,2/1/2011,18800,7902
6503,4/18/2013,19000,7903
6504,10/6/2011,19200,7904
6505,10/19/2011,19400,7905
6506,12/30/2014,19600,7906
6507,11/17/2013,19800,7907
6508,6/13/2012,18000,7908
6509,9/2/2014,18200,7909
6510,4/29/2013,18400,7910
6511,9/20/2012,18600,7911
6512,8/6/2014,18800,7912
6513,10/5/2012,19000,7913
6514,3/12/2014,19200,7914
6515,12/11/2013,19400,7915
6516,12/23/2014,19600,7916
6517,9/24/2014,19800,7917
6518,10/15/2014,18000,7918
6519,9/24/2013,18200,7919
6520,8/19/2013,18400,7920
6521,11/11/2013,18600,7921
6522,8/11/2014,18800,7922
6523,5/8/2014,19000,7923
6524,9/17/2011,19200,7924
6525,7/9/2014,19400,7925
6526,12/17/2013,19600,7926
6527,4/18/2011,19800,7927
6528,5/8/2014,18000,7928
6529,5/27/2013,18200,7929
6530,11/27/2013,18400,7930
6531,8/21/2012,18600,7931
6532,2/11/2013,18800,7932
6533,10/22/2014,19000,7933
6534,11/26/2014,19200,7934
6535,6/29/2012,19400,7935
6536,11/12/2012,19600,7936
6537,11/11/2013,19800,7937
6538,3/19/2012,18000,7938
6539,9/30/2013,18200,7939
6540,7/9/2014,18400,7940
6541,4/9/2013,18600,7941
6542,9/15/2012,18800,7942
6543,10/13/2014,19000,7943
6544,12/30/2014,19200,7944
6545,9/9/2014,19400,7945
6546,9/25/2011,19600,7946
6547,4/25/2013,19800,7947
6548,4/5/2012,18000,7948
6549,3/30/2013,18200,7949
6550,4/18/2014,18400,7950
6551,11/1/2011,18600,7951
6552,11/12/2012,18800,7952
6553,8/13/2014,19000,7953
6554,9/2/2014,19200,7954
6555,7/16/2014,19400,7955
6556,6/11/2014,19600,7956
6557,5/18/2011,19800,7957
6558,5/6/2011,18000,7958
6559,11/5/2012,18200,7959
6560,6/7/2011,18400,7960
6561,12/21/2011,18600,7961
6562,10/8/2013,18800,7962
6563,10/2/2013,19000,7963
6564,6/19/2013,19200,7964
6565,8/8/2011,19400,7965
6566,11/5/2014,19600,7966
6567,12/31/2013,19800,7967
6568,6/13/2012,18000,7968
6569,6/11/2014,18200,7969
6570,7/27/2014,18400,7970
6571,12/10/2014,18600,7971
6572,8/21/2014,18800,7972
6573,9/8/2014,19000,7973
6574,11/27/2012,19200,7974
6575,3/6/2014,19400,7975
6576,12/14/2012,19600,7976
6577,11/20/2013,19800,7977
6578,1/12/2012,18000,7978
6579,9/18/2014,18200,7979
6580,12/25/2014,18400,7980
6581,8/29/2013,18600,7981
6582,8/14/2013,18800,7982
6583,12/20/2012,19000,7983
6584,2/14/2012,19200,7984
6585,7/20/2012,19400,7985
6586,10/7/2014,19600,7986
6587,11/21/2014,19800,7987
6588,10/21/2011,18000,7988
6589,9/22/2012,18200,7989
6590,12/25/2012,18400,7990
6591,7/11/2014,18600,7991
6592,8/12/2014,18800,7992
6593,6/23/2014,19000,7993
6594,8/18/2011,19200,7994
6595,6/27/2013,19400,7995
6596,6/19/2013,19600,7996
6597,5/12/2012,19800,7997
6598,11/3/2014,18000,7998
6599,6/26/2014,18200,7999
6600,3/10/2011,18400,8000
6601,4/5/2014,18600,8001
6602,8/13/2013,18800,8002
6603,7/15/2014,19000,8003
6604,12/25/2012,19200,8004
6605,12/11/2012,19400,8005
6606,9/4/2013,19600,8006
6607,12/24/2013,19800,8007
6608,3/26/2014,18000,8008
6609,9/8/2011,18200,8009
6610,11/5/2012,18400,8010
6611,10/3/2014,18600,8011
6612,11/6/2013,18800,8012
6613,5/9/2014,19000,8013
6614,9/16/2012,19200,8014
6615,1/2/2014,19400,8015
6616,2/14/2012,19600,8016
6617,9/3/2012,19800,8017
6618,12/19/2011,18000,8018
6619,9/24/2012,18200,8019
6620,6/5/2014,18400,8020
6621,8/13/2014,18600,8021
6622,10/4/2012,18800,8022
6623,10/23/2013,19000,8023
6624,7/26/2014,19200,8024
6625,3/23/2011,19400,8025
6626,3/14/2013,19600,8026
6627,11/6/2014,19800,8027
6628,7/14/2014,18000,8028
6629,10/4/2013,18200,8029
6630,1/16/2014,18400,8030
6631,8/2/2013,18600,8031
6632,12/26/2013,18800,8032
6633,6/19/2012,19000,8033
6634,7/9/2013,19200,8034
6635,2/2/2011,19400,8035
6636,9/24/2014,19600,8036
6637,6/7/2013,19800,8037
6638,9/20/2013,18000,8038
6639,6/30/2014,18200,8039
6640,8/1/2013,18400,8040
6641,3/29/2011,18600,8041
6642,6/1/2012,18800,8042
6643,3/29/2013,19000,8043
6644,11/15/2011,19200,8044
6645,6/12/2013,19400,8045
6646,2/9/2011,19600,8046
6647,8/31/2013,19800,8047
6648,10/8/2012,18000,8048
6649,12/15/2011,18200,8049
6650,5/16/2014,18400,8050
6651,8/14/2012,18600,8051
6652,6/6/2014,18800,8052
6653,9/14/2011,19000,8053
6654,11/23/2013,19200,8054
6655,8/6/2014,19400,8055
6656,11/4/2011,19600,8056
6657,11/5/2012,19800,8057
6658,6/5/2014,18000,8058
6659,8/23/2011,18200,8059
6660,10/21/2014,18400,8060
6661,3/27/2014,18600,8061
6662,10/29/2013,18800,8062
6663,2/21/2014,19000,8063
6664,10/16/2012,19200,8064
6665,9/30/2014,19400,8065
6666,12/28/2012,19600,8066
6667,12/9/2013,19800,8067
6668,4/16/2014,18000,8068
6669,9/23/2011,18200,8069
6670,8/22/2014,18400,8070
6671,3/1/2011,18600,8071
6672,9/6/2014,18800,8072
6673,7/29/2014,19000,8073
6674,5/16/2014,19200,8074
6675,9/25/2011,19400,8075
6676,6/22/2011,19600,8076
6677,1/13/2011,19800,8077
6678,8/8/2014,18000,8078
6679,3/19/2013,18200,8079
6680,8/8/2013,18400,8080
6681,11/14/2011,18600,8081
6682,4/19/2011,18800,8082
6683,12/13/2014,19000,8083
6684,12/11/2013,19200,8084
6685,6/13/2012,19400,8085
6686,8/15/2014,19600,8086
6687,5/11/2013,19800,8087
6688,12/19/2013,18000,8088
6689,4/9/2013,18200,8089
6690,12/21/2012,18400,8090
6691,11/15/2013,18600,8091
6692,4/26/2013,18800,8092
6693,6/17/2013,19000,8093
6694,6/28/2013,19200,8094
6695,3/23/2012,19400,8095
6696,8/15/2014,19600,8096
6697,8/24/2011,19800,8097
6698,9/10/2012,18000,8098
6699,9/3/2013,18200,8099
6700,10/25/2011,18400,8100
6701,6/10/2014,18600,8101
6702,9/14/2011,18800,8102
6703,12/27/2014,19000,8103
6704,9/6/2012,19200,8104
6705,8/9/2013,19400,8105
6706,11/5/2013,19600,8106
6707,8/15/2014,19800,8107
6708,4/23/2014,18000,8108
6709,4/16/2011,18200,8109
6710,3/10/2014,18400,8110
6711,12/19/2012,18600,8111
6712,12/8/2014,18800,8112
6713,12/15/2014,19000,8113
6714,10/23/2012,19200,8114
6715,6/22/2011,19400,8115
6716,6/19/2012,19600,8116
6717,8/11/2011,19800,8117
6718,6/26/2014,18000,8118
6719,2/16/2012,18200,8119
6720,2/28/2014,18400,8120
6721,1/20/2012,18600,8121
6722,5/15/2014,18800,8122
6723,6/30/2011,19000,8123
6724,4/22/2011,19200,8124
6725,12/25/2013,19400,8125
6726,6/5/2013,19600,8126
6727,6/11/2013,19800,8127
6728,8/16/2014,18000,8128
6729,10/4/2014,18200,8129
6730,5/21/2014,18400,8130
6731,2/28/2014,18600,8131
6732,12/20/2011,18800,8132
6733,10/21/2014,19000,8133
6734,11/28/2011,19200,8134
6735,6/3/2014,19400,8135
6736,3/14/2014,19600,8136
6737,10/25/2012,19800,8137
6738,10/31/2014,18000,8138
6739,9/24/2014,18200,8139
6740,5/21/2013,18400,8140
6741,7/25/2013,18600,8141
6742,9/20/2013,18800,8142
6743,11/14/2012,19000,8143
6744,5/29/2013,19200,8144
6745,5/14/2012,19400,8145
6746,3/19/2013,19600,8146
6747,8/30/2013,19800,8147
6748,12/29/2011,18000,8148
6749,1/16/2014,18200,8149
6750,2/23/2013,18400,8150
6751,7/1/2013,18600,8151
6752,10/2/2013,18800,8152
6753,3/5/2011,19000,8153
6754,10/8/2013,19200,8154
6755,3/24/2014,19400,8155
6756,11/10/2011,19600,8156
6757,4/17/2014,19800,8157
6758,12/30/2014,18000,8158
6759,3/31/2011,18200,8159
6760,10/3/2012,18400,8160
6761,4/25/2013,18600,8161
6762,9/22/2014,18800,8162
6763,3/15/2012,19000,8163
6764,12/3/2012,19200,8164
6765,11/10/2011,19400,8165
6766,7/24/2014,19600,8166
6767,9/8/2011,19800,8167
6768,6/11/2013,18000,8168
6769,11/28/2014,18200,8169
6770,9/4/2012,18400,8170
6771,4/9/2012,18600,8171
6772,7/12/2013,18800,8172
6773,9/9/2014,19000,8173
6774,11/28/2013,19200,8174
6775,9/20/2014,19400,8175
6776,5/9/2011,19600,8176
6777,10/12/2012,19800,8177
6778,3/11/2013,18000,8178
6779,10/8/2013,18200,8179
6780,12/5/2012,18400,8180
6781,8/15/2013,18600,8181
6782,8/20/2014,18800,8182
6783,11/18/2014,19000,8183
6784,10/2/2013,19200,8184
6785,2/11/2014,19400,8185
6786,10/17/2014,19600,8186
6787,6/29/2013,19800,8187
6788,5/8/2012,18000,8188
6789,9/4/2013,18200,8189
6790,7/23/2012,18400,8190
6791,2/27/2011,18600,8191
6792,5/22/2013,18800,8192
6793,7/1/2014,19000,8193
6794,11/13/2014,19200,8194
6795,4/5/2012,19400,8195
6796,12/6/2013,19600,8196
6797,3/5/2013,19800,8197
6798,11/21/2014,18000,8198
6799,1/28/2013,18200,8199
6800,2/19/2013,18400,8200
6801,2/1/2011,18600,8201
6802,10/10/2012,18800,8202
6803,10/13/2014,19000,8203
6804,8/16/2014,19200,8204
6805,5/15/2012,19400,8205
6806,5/9/2014,19600,8206
6807,4/3/2013,19800,8207
6808,12/23/2013,18000,8208
6809,9/1/2014,18200,8209
6810,12/20/2013,18400,8210
6811,9/5/2013,18600,8211
6812,12/11/2014,18800,8212
6813,1/12/2011,19000,8213
6814,11/15/2013,19200,8214
6815,10/26/2013,19400,8215
6816,11/17/2014,19600,8216
6817,11/18/2011,19800,8217
6818,11/11/2014,18000,8218
6819,6/7/2011,18200,8219
6820,9/30/2014,18400,8220
6821,1/13/2014,18600,8221
6822,4/15/2014,18800,8222
6823,2/23/2014,19000,8223
6824,11/1/2011,19200,8224
6825,6/7/2013,19400,8225
6826,11/13/2014,19600,8226
6827,8/24/2012,19800,8227
6828,12/21/2012,18000,8228
6829,9/29/2014,18200,8229
6830,11/19/2013,18400,8230
6831,8/7/2014,18600,8231
6832,10/20/2014,18800,8232
6833,2/2/2013,19000,8233
6834,9/25/2013,19200,8234
6835,11/28/2013,19400,8235
6836,4/25/2013,19600,8236
6837,9/23/2011,19800,8237
6838,7/26/2012,18000,8238
6839,9/1/2012,18200,8239
6840,5/15/2014,18400,8240
6841,3/20/2014,18600,8241
6842,11/13/2012,18800,8242
6843,7/1/2013,19000,8243
6844,1/7/2013,19200,8244
6845,11/30/2012,19400,8245
6846,3/31/2014,19600,8246
6847,6/22/2011,19800,8247
6848,11/13/2012,18000,8248
6849,8/14/2013,18200,8249
6850,2/21/2013,18400,8250
6851,12/10/2012,18600,8251
6852,4/19/2012,18800,8252
6853,12/6/2013,19000,8253
6854,10/29/2011,19200,8254
6855,5/18/2012,19400,8255
6856,12/20/2011,19600,8256
6857,9/3/2012,19800,8257
6858,1/31/2011,18000,8258
6859,2/21/2011,18200,8259
6860,12/7/2012,18400,8260
6861,12/31/2011,18600,8261
6862,6/29/2012,18800,8262
6863,6/10/2014,19000,8263
6864,6/20/2014,19200,8264
6865,7/4/2014,19400,8265
6866,5/10/2011,19600,8266
6867,7/8/2013,19800,8267
6868,12/26/2011,18000,8268
6869,6/26/2014,18200,8269
6870,1/22/2014,18400,8270
6871,6/17/2011,18600,8271
6872,11/9/2013,18800,8272
6873,7/24/2013,19000,8273
6874,7/21/2011,19200,8274
6875,11/7/2014,19400,8275
6876,12/10/2012,19600,8276
6877,5/24/2014,19800,8277
6878,9/12/2011,18000,8278
6879,11/8/2012,18200,8279
6880,6/10/2012,18400,8280
6881,12/25/2013,18600,8281
6882,12/6/2013,18800,8282
6883,11/13/2012,19000,8283
6884,9/16/2014,19200,8284
6885,12/8/2014,19400,8285
6886,9/17/2014,19600,8286
6887,8/22/2012,19800,8287
6888,8/13/2014,18000,8288
6889,4/2/2012,18200,8289
6890,5/31/2012,18400,8290
6891,10/25/2013,18600,8291
6892,9/3/2013,18800,8292
6893,9/9/2012,19000,8293
6894,10/4/2012,19200,8294
6895,4/23/2013,19400,8295
6896,11/1/2011,19600,8296
6897,9/20/2011,19800,8297
6898,7/22/2013,18000,8298
6899,1/21/2014,18200,8299
6900,12/6/2013,18400,8300
6901,11/27/2014,18600,8301
6902,8/4/2014,18800,8302
6903,6/29/2012,19000,8303
6904,12/9/2011,19200,8304
6905,9/15/2013,19400,8305
6906,4/9/2013,19600,8306
6907,4/10/2014,19800,8307
6908,9/19/2013,18000,8308
6909,11/5/2011,18200,8309
6910,12/19/2013,18400,8310
6911,7/17/2013,18600,8311
6912,7/30/2014,18800,8312
6913,9/15/2012,19000,8313
6914,10/22/2014,19200,8314
6915,8/28/2013,19400,8315
6916,5/23/2013,19600,8316
6917,8/5/2014,19800,8317
6918,6/23/2014,18000,8318
6919,10/10/2013,18200,8319
6920,8/9/2011,18400,8320
6921,12/26/2014,18600,8321
6922,11/29/2011,18800,8322
6923,10/7/2011,19000,8323
6924,8/5/2012,19200,8324
6925,7/14/2012,19400,8325
6926,9/16/2012,19600,8326
6927,10/19/2012,19800,8327
6928,5/3/2011,18000,8328
6929,7/7/2014,18200,8329
6930,6/6/2012,18400,8330
6931,6/29/2012,18600,8331
6932,8/1/2012,18800,8332
6933,12/10/2013,19000,8333
6934,2/15/2012,19200,8334
6935,11/1/2011,19400,8335
6936,3/30/2011,19600,8336
6937,11/26/2013,19800,8337
6938,4/7/2014,18000,8338
6939,4/12/2013,18200,8339
6940,10/19/2014,18400,8340
6941,10/28/2014,18600,8341
6942,7/10/2013,18800,8342
6943,9/28/2011,19000,8343
6944,9/26/2014,19200,8344
6945,8/22/2014,19400,8345
6946,7/3/2013,19600,8346
6947,12/18/2013,19800,8347
6948,4/16/2012,18000,8348
6949,7/17/2012,18200,8349
6950,7/17/2014,18400,8350
6951,9/19/2011,18600,8351
6952,12/30/2013,18800,8352
6953,2/9/2011,19000,8353
6954,6/6/2014,19200,8354
6955,11/22/2014,19400,8355
6956,2/5/2013,19600,8356
6957,12/16/2011,19800,8357
6958,1/8/2014,18000,8358
6959,12/9/2011,18200,8359
6960,10/24/2012,18400,8360
6961,8/31/2012,18600,8361
6962,4/14/2011,18800,8362
6963,3/6/2014,19000,8363
6964,12/26/2014,19200,8364
6965,4/5/2011,19400,8365
6966,5/24/2013,19600,8366
6967,8/4/2011,19800,8367
6968,9/16/2013,18000,8368
6969,9/2/2011,18200,8369
6970,6/19/2013,18400,8370
6971,7/27/2011,18600,8371
6972,12/20/2013,18800,8372
6973,11/20/2014,19000,8373
6974,8/24/2012,19200,8374
6975,6/12/2012,19400,8375
6976,2/28/2013,19600,8376
6977,5/6/2011,19800,8377
6978,8/28/2014,18000,8378
6979,12/4/2013,18200,8379
6980,8/1/2013,18400,8380
6981,7/27/2012,18600,8381
6982,3/17/2014,18800,8382
6983,12/18/2014,19000,8383
6984,8/24/2011,19200,8384
6985,8/24/2013,19400,8385
6986,6/30/2014,19600,8386
6987,1/23/2013,19800,8387
6988,3/1/2012,18000,8388
6989,9/21/2014,18200,8389
