CardRefundID,RefundDate,Amount,ReturnOrderID
CR5665,12/21/2014,19396,10665
CR5666,8/17/2013,19596,10666
CR5667,2/21/2012,19796,10667
CR5668,12/14/2013,17996,10668
CR5669,10/24/2014,18196,10669
CR5670,3/7/2014,18396,10670
CR5671,1/6/2015,18596,10671
CR5672,2/18/2011,18796,10672
CR5673,2/21/2012,18996,10673
CR5674,11/18/2014,19196,10674
CR5675,7/16/2013,19396,10675
CR5676,8/15/2012,19596,10676
CR5677,9/28/2014,19796,10677
CR5678,9/26/2011,17996,10678
CR5679,1/7/2014,18196,10679
CR5680,10/8/2013,18396,10680
CR5681,4/2/2011,18596,10681
CR5682,9/14/2014,18796,10682
CR5683,11/14/2014,18996,10683
CR5684,11/30/2013,19196,10684
CR5685,7/19/2012,19396,10685
CR5686,8/29/2012,19596,10686
CR5687,5/17/2013,19796,10687
CR5688,11/24/2011,17996,10688
CR5689,4/23/2014,18196,10689
CR5690,10/10/2014,18396,10690
CR5691,9/17/2013,18596,10691
CR5692,4/28/2013,18796,10692
CR5693,2/6/2013,18996,10693
CR5694,12/20/2012,19196,10694
CR5695,7/22/2014,19396,10695
CR5696,6/5/2012,19596,10696
CR5697,12/5/2012,19796,10697
CR5698,5/26/2013,17996,10698
CR5699,2/21/2014,18196,10699
CR5700,10/26/2013,18396,10700
CR5701,11/9/2013,18596,10701
CR5702,12/6/2011,18796,10702
CR5703,5/7/2011,18996,10703
CR5704,5/3/2012,19196,10704
CR5705,11/6/2013,19396,10705
CR5706,3/22/2013,19596,10706
CR5707,12/18/2013,19796,10707
CR5708,12/8/2014,17996,10708
CR5709,12/1/2014,18196,10709
CR5710,3/22/2014,18396,10710
CR5711,9/19/2014,18596,10711
CR5712,9/1/2012,18796,10712
CR5713,9/22/2011,18996,10713
CR5714,8/11/2012,19196,10714
CR5715,9/28/2013,19396,10715
CR5716,11/12/2013,19596,10716
CR5717,11/6/2012,19796,10717
CR5718,7/17/2011,17996,10718
CR5719,10/31/2014,18196,10719
CR5720,6/25/2011,18396,10720
CR5721,7/7/2013,18596,10721
CR5722,5/24/2013,18796,10722
CR5723,12/20/2013,18996,10723
CR5724,8/27/2014,19196,10724
CR5725,1/14/2014,19396,10725
CR5726,5/18/2014,19596,10726
CR5727,6/5/2012,19796,10727
CR5728,2/8/2014,17996,10728
CR5729,4/26/2014,18196,10729
CR5730,6/25/2011,18396,10730
CR5731,10/22/2011,18596,10731
CR5732,11/29/2014,18796,10732
CR5733,4/30/2014,18996,10733
CR5734,5/29/2013,19196,10734
CR5735,5/12/2011,19396,10735
CR5736,8/17/2012,19596,10736
CR5737,7/23/2013,19796,10737
CR5738,3/14/2012,17996,10738
CR5739,12/31/2014,18196,10739
CR5740,5/9/2012,18396,10740
CR5741,6/26/2013,18596,10741
CR5742,5/4/2013,18796,10742
CR5743,7/3/2013,18996,10743
CR5744,8/7/2012,19196,10744
CR5745,11/16/2014,19396,10745
CR5746,8/18/2013,19596,10746
CR5747,6/20/2014,19796,10747
CR5748,8/10/2014,17996,10748
CR5749,3/27/2014,18196,10749
CR5750,4/12/2014,18396,10750
CR5751,12/6/2013,18596,10751
CR5752,7/27/2013,18796,10752
CR5753,3/29/2013,18996,10753
CR5754,4/13/2012,19196,10754
CR5755,10/15/2011,19396,10755
CR5756,11/20/2014,19596,10756
CR5757,1/3/2012,19796,10757
CR5758,9/13/2014,17996,10758
CR5759,1/12/2014,18196,10759
CR5760,3/20/2014,18396,10760
CR5761,7/1/2014,18596,10761
CR5762,7/21/2012,18796,10762
CR5763,4/13/2011,18996,10763
CR5764,10/8/2013,19196,10764
CR5765,6/17/2012,19396,10765
CR5766,9/6/2012,19596,10766
CR5767,10/3/2013,19796,10767
CR5768,4/1/2014,17996,10768
CR5769,11/5/2014,18196,10769
CR5770,12/14/2011,18396,10770
CR5771,6/24/2014,18596,10771
CR5772,1/6/2015,18796,10772
CR5773,10/10/2013,18996,10773
CR5774,6/25/2013,19196,10774
CR5775,6/20/2013,19396,10775
CR5776,2/14/2013,19596,10776
CR5777,5/20/2012,19796,10777
CR5778,12/23/2012,17996,10778
CR5779,12/10/2014,18196,10779
CR5780,11/19/2013,18396,10780
CR5781,12/11/2013,18596,10781
CR5782,12/16/2011,18796,10782
CR5783,11/27/2014,18996,10783
CR5784,12/12/2014,19196,10784
CR5785,8/8/2014,19396,10785
CR5786,10/21/2014,19596,10786
CR5787,11/26/2014,19796,10787
CR5788,12/8/2013,17996,10788
CR5789,10/3/2013,18196,10789
CR5790,1/18/2011,18396,10790
CR5791,12/29/2011,18596,10791
CR5792,4/23/2014,18796,10792
CR5793,11/2/2011,18996,10793
CR5794,9/3/2014,19196,10794
CR5795,1/27/2011,19396,10795
CR5796,9/15/2012,19596,10796
CR5797,5/27/2014,19796,10797
CR5798,6/6/2014,17996,10798
CR5799,2/29/2012,18196,10799
CR5800,4/15/2014,18396,10800
CR5801,1/1/2014,18596,10801
CR5802,12/19/2013,18796,10802
CR5803,10/8/2014,18996,10803
CR5804,12/24/2013,19196,10804
CR5805,11/27/2011,19396,10805
CR5806,10/29/2013,19596,10806
CR5807,10/22/2011,19796,10807
CR5808,12/31/2013,17996,10808
CR5809,6/14/2011,18196,10809
CR5810,11/23/2012,18396,10810
CR5811,5/16/2012,18596,10811
CR5812,3/30/2012,18796,10812
CR5813,10/28/2012,18996,10813
CR5814,1/22/2013,19196,10814
CR5815,5/4/2012,19396,10815
CR5816,5/29/2014,19596,10816
CR5817,7/3/2014,19796,10817
CR5818,9/5/2013,17996,10818
CR5819,6/7/2014,18196,10819
CR5820,9/26/2012,18396,10820
CR5821,11/1/2014,18596,10821
CR5822,3/30/2014,18796,10822
CR5823,12/5/2013,18996,10823
CR5824,6/7/2011,19196,10824
CR5825,6/4/2014,19396,10825
CR5826,11/21/2014,19596,10826
CR5827,3/29/2014,19796,10827
CR5828,12/11/2012,17996,10828
CR5829,9/13/2014,18196,10829
CR5830,9/3/2014,18396,10830
CR5831,9/4/2013,18596,10831
CR5832,12/6/2014,18796,10832
CR5833,9/1/2012,18996,10833
CR5834,3/15/2012,19196,10834
CR5835,8/4/2011,19396,10835
CR5836,10/6/2013,19596,10836
CR5837,12/5/2014,19796,10837
CR5838,5/22/2012,17996,10838
CR5839,10/16/2011,18196,10839
CR5840,1/3/2014,18396,10840
CR5841,12/23/2011,18596,10841
CR5842,10/5/2013,18796,10842
CR5843,3/7/2014,18996,10843
CR5844,6/23/2013,19196,10844
CR5845,2/21/2014,19396,10845
CR5846,12/23/2014,19596,10846
CR5847,1/3/2015,19796,10847
CR5848,10/15/2014,17996,10848
CR5849,8/28/2013,18196,10849
CR5850,2/14/2013,18396,10850
CR5851,8/22/2012,18596,10851
CR5852,12/5/2014,18796,10852
CR5853,10/4/2013,18996,10853
CR5854,1/19/2011,19196,10854
CR5855,4/26/2011,19396,10855
CR5856,1/8/2014,19596,10856
CR5857,10/25/2012,19796,10857
CR5858,11/30/2011,17996,10858
CR5859,7/1/2012,18196,10859
CR5860,7/29/2011,18396,10860
CR5861,8/17/2013,18596,10861
CR5862,10/22/2013,18796,10862
CR5863,9/17/2013,18996,10863
CR5864,11/27/2013,19196,10864
CR5865,2/7/2014,19396,10865
CR5866,10/22/2014,19596,10866
CR5867,1/5/2012,19796,10867
CR5868,12/4/2013,17996,10868
CR5869,5/15/2012,18196,10869
CR5870,8/24/2011,18396,10870
CR5871,10/11/2013,18596,10871
CR5872,8/20/2011,18796,10872
CR5873,9/24/2013,18996,10873
CR5874,6/22/2012,19196,10874
CR5875,12/22/2011,19396,10875
CR5876,11/25/2014,19596,10876
CR5877,5/4/2013,19796,10877
CR5878,2/15/2012,17996,10878
CR5879,1/2/2015,18196,10879
CR5880,7/31/2013,18396,10880
CR5881,9/24/2013,18596,10881
CR5882,5/4/2012,18796,10882
CR5883,12/11/2013,18996,10883
CR5884,1/16/2013,19196,10884
CR5885,11/16/2013,19396,10885
CR5886,8/26/2012,19596,10886
CR5887,6/14/2013,19796,10887
CR5888,12/10/2013,17996,10888
CR5889,5/21/2013,18196,10889
CR5890,5/22/2013,18396,10890
CR5891,2/5/2014,18596,10891
CR5892,4/29/2014,18796,10892
CR5893,9/28/2013,18996,10893
CR5894,6/11/2013,19196,10894
CR5895,11/12/2014,19396,10895
CR5896,10/15/2014,19596,10896
CR5897,12/3/2014,19796,10897
CR5898,8/5/2014,17996,10898
CR5899,1/6/2013,18196,10899
CR5900,11/12/2011,18396,10900
CR5901,9/1/2012,18596,10901
CR5902,2/9/2011,18796,10902
CR5903,4/26/2013,18996,10903
CR5904,10/14/2011,19196,10904
CR5905,10/27/2011,19396,10905
CR5906,1/7/2015,19596,10906
CR5907,11/25/2013,19796,10907
CR5908,6/21/2012,17996,10908
CR5909,9/10/2014,18196,10909
CR5910,5/7/2013,18396,10910
CR5911,9/28/2012,18596,10911
CR5912,8/14/2014,18796,10912
CR5913,10/13/2012,18996,10913
CR5914,3/20/2014,19196,10914
CR5915,12/19/2013,19396,10915
CR5916,12/31/2014,19596,10916
CR5917,10/2/2014,19796,10917
CR5918,10/23/2014,17996,10918
CR5919,10/2/2013,18196,10919
CR5920,8/27/2013,18396,10920
CR5921,11/19/2013,18596,10921
CR5922,8/19/2014,18796,10922
CR5923,5/16/2014,18996,10923
CR5924,9/25/2011,19196,10924
CR5925,7/17/2014,19396,10925
CR5926,12/25/2013,19596,10926
CR5927,4/26/2011,19796,10927
CR5928,5/16/2014,17996,10928
CR5929,6/4/2013,18196,10929
CR5930,12/5/2013,18396,10930
CR5931,8/29/2012,18596,10931
CR5932,2/19/2013,18796,10932
CR5933,10/30/2014,18996,10933
CR5934,12/4/2014,19196,10934
CR5935,7/7/2012,19396,10935
CR5936,11/20/2012,19596,10936
CR5937,11/19/2013,19796,10937
CR5938,3/27/2012,17996,10938
CR5939,10/8/2013,18196,10939
CR5940,7/17/2014,18396,10940
CR5941,4/17/2013,18596,10941
CR5942,9/23/2012,18796,10942
CR5943,10/21/2014,18996,10943
CR5944,1/7/2015,19196,10944
CR5945,9/17/2014,19396,10945
CR5946,10/3/2011,19596,10946
CR5947,5/3/2013,19796,10947
CR5948,4/13/2012,17996,10948
CR5949,4/7/2013,18196,10949
CR5950,4/26/2014,18396,10950
CR5951,11/9/2011,18596,10951
CR5952,11/20/2012,18796,10952
CR5953,8/21/2014,18996,10953
CR5954,9/10/2014,19196,10954
CR5955,7/24/2014,19396,10955
CR5956,6/19/2014,19596,10956
CR5957,5/26/2011,19796,10957
CR5958,5/14/2011,17996,10958
CR5959,11/13/2012,18196,10959
CR5960,6/15/2011,18396,10960
CR5961,12/29/2011,18596,10961
CR5962,10/16/2013,18796,10962
CR5963,10/10/2013,18996,10963
CR5964,6/27/2013,19196,10964
CR5965,8/16/2011,19396,10965
CR5966,11/13/2014,19596,10966
CR5967,1/8/2014,19796,10967
CR5968,6/21/2012,17996,10968
CR5969,6/19/2014,18196,10969
CR5970,8/4/2014,18396,10970
CR5971,12/18/2014,18596,10971
CR5972,8/29/2014,18796,10972
CR5973,9/16/2014,18996,10973
CR5974,12/5/2012,19196,10974
CR5975,3/14/2014,19396,10975
CR5976,12/22/2012,19596,10976
CR5977,11/28/2013,19796,10977
CR5978,1/20/2012,17996,10978
CR5979,9/26/2014,18196,10979
CR5980,1/2/2015,18396,10980
CR5981,9/6/2013,18596,10981
CR5982,8/22/2013,18796,10982
CR5983,12/28/2012,18996,10983
CR5984,2/22/2012,19196,10984
CR5985,7/28/2012,19396,10985
CR5986,10/15/2014,19596,10986
CR5987,11/29/2014,19796,10987
CR5988,10/29/2011,17996,10988
CR5989,9/30/2012,18196,10989
CR5990,1/2/2013,18396,10990
CR5991,7/19/2014,18596,10991
CR5992,8/20/2014,18796,10992
CR5993,7/1/2014,18996,10993
CR5994,8/26/2011,19196,10994
CR5995,7/5/2013,19396,10995
CR5996,6/27/2013,19596,10996
CR5997,5/20/2012,19796,10997
CR5998,11/11/2014,17996,10998
CR5999,7/4/2014,18196,10999
CR6000,3/18/2011,18396,11000
CR6001,4/13/2014,18596,11001
CR6002,8/21/2013,18796,11002
CR6003,7/23/2014,18996,11003
CR6004,1/2/2013,19196,11004
CR6005,12/19/2012,19396,11005
CR6006,9/12/2013,19596,11006
CR6007,1/1/2014,19796,11007
CR6008,4/3/2014,17996,11008
CR6009,9/16/2011,18196,11009
CR6010,11/13/2012,18396,11010
CR6011,10/11/2014,18596,11011
CR6012,11/14/2013,18796,11012
CR6013,5/17/2014,18996,11013
CR6014,9/24/2012,19196,11014
CR6015,1/10/2014,19396,11015
CR6016,2/22/2012,19596,11016
CR6017,9/11/2012,19796,11017
CR6018,12/27/2011,17996,11018
CR6019,10/2/2012,18196,11019
CR6020,6/13/2014,18396,11020
CR6021,8/21/2014,18596,11021
CR6022,10/12/2012,18796,11022
CR6023,10/31/2013,18996,11023
CR6024,8/3/2014,19196,11024
CR6025,3/31/2011,19396,11025
CR6026,3/22/2013,19596,11026
CR6027,11/14/2014,19796,11027
CR6028,7/22/2014,17996,11028
CR6029,10/12/2013,18196,11029
CR6030,1/24/2014,18396,11030
CR6031,8/10/2013,18596,11031
CR6032,1/3/2014,18796,11032
CR6033,6/27/2012,18996,11033
CR6034,7/17/2013,19196,11034
CR6035,2/10/2011,19396,11035
CR6036,10/2/2014,19596,11036
CR6037,6/15/2013,19796,11037
CR6038,9/28/2013,17996,11038
CR6039,7/8/2014,18196,11039
CR6040,8/9/2013,18396,11040
CR6041,4/6/2011,18596,11041
CR6042,6/9/2012,18796,11042
CR6043,4/6/2013,18996,11043
CR6044,11/23/2011,19196,11044
CR6045,6/20/2013,19396,11045
CR6046,2/17/2011,19596,11046
CR6047,9/8/2013,19796,11047
CR6048,10/16/2012,17996,11048
CR6049,12/23/2011,18196,11049
CR6050,5/24/2014,18396,11050
CR6051,8/22/2012,18596,11051
CR6052,6/14/2014,18796,11052
CR6053,9/22/2011,18996,11053
CR6054,12/1/2013,19196,11054
CR6055,8/14/2014,19396,11055
CR6056,11/12/2011,19596,11056
CR6057,11/13/2012,19796,11057
CR6058,6/13/2014,17996,11058
CR6059,8/31/2011,18196,11059
CR6060,10/29/2014,18396,11060
CR6061,4/4/2014,18596,11061
CR6062,11/6/2013,18796,11062
CR6063,3/1/2014,18996,11063
CR6064,10/24/2012,19196,11064
CR6065,10/8/2014,19396,11065
CR6066,1/5/2013,19596,11066
CR6067,12/17/2013,19796,11067
CR6068,4/24/2014,17996,11068
CR6069,10/1/2011,18196,11069
CR6070,8/30/2014,18396,11070
CR6071,3/9/2011,18596,11071
CR6072,9/14/2014,18796,11072
CR6073,8/6/2014,18996,11073
CR6074,5/24/2014,19196,11074
CR6075,10/3/2011,19396,11075
CR6076,6/30/2011,19596,11076
CR6077,1/21/2011,19796,11077
CR6078,8/16/2014,17996,11078
CR6079,3/27/2013,18196,11079
CR6080,8/16/2013,18396,11080
CR6081,11/22/2011,18596,11081
CR6082,4/27/2011,18796,11082
CR6083,12/21/2014,18996,11083
CR6084,12/19/2013,19196,11084
CR6085,6/21/2012,19396,11085
CR6086,8/23/2014,19596,11086
CR6087,5/19/2013,19796,11087
CR6088,12/27/2013,17996,11088
CR6089,4/17/2013,18196,11089
CR6090,12/29/2012,18396,11090
CR6091,11/23/2013,18596,11091
CR6092,5/4/2013,18796,11092
CR6093,6/25/2013,18996,11093
CR6094,7/6/2013,19196,11094
CR6095,3/31/2012,19396,11095
CR6096,8/23/2014,19596,11096
CR6097,9/1/2011,19796,11097
CR6098,9/18/2012,17996,11098
CR6099,9/11/2013,18196,11099
CR6100,11/2/2011,18396,11100
CR6101,6/18/2014,18596,11101
CR6102,9/22/2011,18796,11102
CR6103,1/4/2015,18996,11103
CR6104,9/14/2012,19196,11104
CR6105,8/17/2013,19396,11105
CR6106,11/13/2013,19596,11106
CR6107,8/23/2014,19796,11107
CR6108,5/1/2014,17996,11108
CR6109,4/24/2011,18196,11109
CR6110,3/18/2014,18396,11110
CR6111,12/27/2012,18596,11111
CR6112,12/16/2014,18796,11112
CR6113,12/23/2014,18996,11113
CR6114,10/31/2012,19196,11114
CR6115,6/30/2011,19396,11115
CR6116,6/27/2012,19596,11116
CR6117,8/19/2011,19796,11117
CR6118,7/4/2014,17996,11118
CR6119,2/24/2012,18196,11119
CR6120,3/8/2014,18396,11120
CR6121,1/28/2012,18596,11121
CR6122,5/23/2014,18796,11122
CR6123,7/8/2011,18996,11123
CR6124,4/30/2011,19196,11124
CR6125,1/2/2014,19396,11125
CR6126,6/13/2013,19596,11126
CR6127,6/19/2013,19796,11127
CR6128,8/24/2014,17996,11128
CR6129,10/12/2014,18196,11129
CR6130,5/29/2014,18396,11130
CR6131,3/8/2014,18596,11131
CR6132,12/28/2011,18796,11132
CR6133,10/29/2014,18996,11133
CR6134,12/6/2011,19196,11134
CR6135,6/11/2014,19396,11135
CR6136,3/22/2014,19596,11136
CR6137,11/2/2012,19796,11137
CR6138,11/8/2014,17996,11138
CR6139,10/2/2014,18196,11139
CR6140,5/29/2013,18396,11140
CR6141,8/2/2013,18596,11141
CR6142,9/28/2013,18796,11142
CR6143,11/22/2012,18996,11143
CR6144,6/6/2013,19196,11144
CR6145,5/22/2012,19396,11145
CR6146,3/27/2013,19596,11146
CR6147,9/7/2013,19796,11147
CR6148,1/6/2012,17996,11148
CR6149,1/24/2014,18196,11149
CR6150,3/3/2013,18396,11150
CR6151,7/9/2013,18596,11151
CR6152,10/10/2013,18796,11152
CR6153,3/13/2011,18996,11153
CR6154,10/16/2013,19196,11154
CR6155,4/1/2014,19396,11155
CR6156,11/18/2011,19596,11156
CR6157,4/25/2014,19796,11157
CR6158,1/7/2015,17996,11158
CR6159,4/8/2011,18196,11159
CR6160,10/11/2012,18396,11160
CR6161,5/3/2013,18596,11161
CR6162,9/30/2014,18796,11162
CR6163,3/23/2012,18996,11163
CR6164,12/11/2012,19196,11164
CR6165,11/18/2011,19396,11165
CR6166,8/1/2014,19596,11166
CR6167,9/16/2011,19796,11167
CR6168,6/19/2013,17996,11168
CR6169,12/6/2014,18196,11169
CR6170,9/12/2012,18396,11170
CR6171,4/17/2012,18596,11171
CR6172,7/20/2013,18796,11172
CR6173,9/17/2014,18996,11173
CR6174,12/6/2013,19196,11174
CR6175,9/28/2014,19396,11175
CR6176,5/17/2011,19596,11176
CR6177,10/20/2012,19796,11177
CR6178,3/19/2013,17996,11178
CR6179,10/16/2013,18196,11179
CR6180,12/13/2012,18396,11180
CR6181,8/23/2013,18596,11181
CR6182,8/28/2014,18796,11182
CR6183,11/26/2014,18996,11183
CR6184,10/10/2013,19196,11184
CR6185,2/19/2014,19396,11185
CR6186,10/25/2014,19596,11186
CR6187,7/7/2013,19796,11187
CR6188,5/16/2012,17996,11188
CR6189,9/12/2013,18196,11189
CR6190,7/31/2012,18396,11190
CR6191,3/7/2011,18596,11191
CR6192,5/30/2013,18796,11192
CR6193,7/9/2014,18996,11193
CR6194,11/21/2014,19196,11194
CR6195,4/13/2012,19396,11195
CR6196,12/14/2013,19596,11196
CR6197,3/13/2013,19796,11197
CR6198,11/29/2014,17996,11198
CR6199,2/5/2013,18196,11199
CR6200,2/27/2013,18396,11200
CR6201,2/9/2011,18596,11201
CR6202,10/18/2012,18796,11202
CR6203,10/21/2014,18996,11203
CR6204,8/24/2014,19196,11204
CR6205,5/23/2012,19396,11205
CR6206,5/17/2014,19596,11206
CR6207,4/11/2013,19796,11207
CR6208,12/31/2013,17996,11208
CR6209,9/9/2014,18196,11209
CR6210,12/28/2013,18396,11210
CR6211,9/13/2013,18596,11211
CR6212,12/19/2014,18796,11212
CR6213,1/20/2011,18996,11213
CR6214,11/23/2013,19196,11214
CR6215,11/3/2013,19396,11215
CR6216,11/25/2014,19596,11216
CR6217,11/26/2011,19796,11217
CR6218,11/19/2014,17996,11218
CR6219,6/15/2011,18196,11219
CR6220,10/8/2014,18396,11220
CR6221,1/21/2014,18596,11221
CR6222,4/23/2014,18796,11222
CR6223,3/3/2014,18996,11223
CR6224,11/9/2011,19196,11224
CR6225,6/15/2013,19396,11225
CR6226,11/21/2014,19596,11226
CR6227,9/1/2012,19796,11227
CR6228,12/29/2012,17996,11228
CR6229,10/7/2014,18196,11229
CR6230,11/27/2013,18396,11230
CR6231,8/15/2014,18596,11231
CR6232,10/28/2014,18796,11232
CR6233,2/10/2013,18996,11233
CR6234,10/3/2013,19196,11234
CR6235,12/6/2013,19396,11235
CR6236,5/3/2013,19596,11236
CR6237,10/1/2011,19796,11237
CR6238,8/3/2012,17996,11238
CR6239,9/9/2012,18196,11239
CR6240,5/23/2014,18396,11240
CR6241,3/28/2014,18596,11241
CR6242,11/21/2012,18796,11242
CR6243,7/9/2013,18996,11243
CR6244,1/15/2013,19196,11244
CR6245,12/8/2012,19396,11245
CR6246,4/8/2014,19596,11246
CR6247,6/30/2011,19796,11247
CR6248,11/21/2012,17996,11248
CR6249,8/22/2013,18196,11249
CR6250,3/1/2013,18396,11250
CR6251,12/18/2012,18596,11251
CR6252,4/27/2012,18796,11252
CR6253,12/14/2013,18996,11253
CR6254,11/6/2011,19196,11254
CR6255,5/26/2012,19396,11255
CR6256,12/28/2011,19596,11256
CR6257,9/11/2012,19796,11257
CR6258,2/8/2011,17996,11258
CR6259,3/1/2011,18196,11259
CR6260,12/15/2012,18396,11260
CR6261,1/8/2012,18596,11261
CR6262,7/7/2012,18796,11262
CR6263,6/18/2014,18996,11263
CR6264,6/28/2014,19196,11264
CR6265,7/12/2014,19396,11265
CR6266,5/18/2011,19596,11266
CR6267,7/16/2013,19796,11267
CR6268,1/3/2012,17996,11268
CR6269,7/4/2014,18196,11269
CR6270,1/30/2014,18396,11270
CR6271,6/25/2011,18596,11271
CR6272,11/17/2013,18796,11272
CR6273,8/1/2013,18996,11273
CR6274,7/29/2011,19196,11274
CR6275,11/15/2014,19396,11275
CR6276,12/18/2012,19596,11276
CR6277,6/1/2014,19796,11277
CR6278,9/20/2011,17996,11278
CR6279,11/16/2012,18196,11279
CR6280,6/18/2012,18396,11280
CR6281,1/2/2014,18596,11281
CR6282,12/14/2013,18796,11282
CR6283,11/21/2012,18996,11283
CR6284,9/24/2014,19196,11284
CR6285,12/16/2014,19396,11285
CR6286,9/25/2014,19596,11286
CR6287,8/30/2012,19796,11287
CR6288,8/21/2014,17996,11288
CR6289,4/10/2012,18196,11289
CR6290,6/8/2012,18396,11290
CR6291,11/2/2013,18596,11291
CR6292,9/11/2013,18796,11292
CR6293,9/17/2012,18996,11293
CR6294,10/12/2012,19196,11294
CR6295,5/1/2013,19396,11295
CR6296,11/9/2011,19596,11296
CR6297,9/28/2011,19796,11297
CR6298,7/30/2013,17996,11298
CR6299,1/29/2014,18196,11299
CR6300,12/14/2013,18396,11300
CR6301,12/5/2014,18596,11301
CR6302,8/12/2014,18796,11302
CR6303,7/7/2012,18996,11303
CR6304,12/17/2011,19196,11304
CR6305,9/23/2013,19396,11305
CR6306,4/17/2013,19596,11306
CR6307,4/18/2014,19796,11307
CR6308,9/27/2013,17996,11308
CR6309,11/13/2011,18196,11309
CR6310,12/27/2013,18396,11310
CR6311,7/25/2013,18596,11311
CR6312,8/7/2014,18796,11312
CR6313,9/23/2012,18996,11313
CR6314,10/30/2014,19196,11314
CR6315,9/5/2013,19396,11315
CR6316,5/31/2013,19596,11316
CR6317,8/13/2014,19796,11317
CR6318,7/1/2014,17996,11318
CR6319,10/18/2013,18196,11319
CR6320,8/17/2011,18396,11320
CR6321,1/3/2015,18596,11321
CR6322,12/7/2011,18796,11322
CR6323,10/15/2011,18996,11323
CR6324,8/13/2012,19196,11324
CR6325,7/22/2012,19396,11325
CR6326,9/24/2012,19596,11326
CR6327,10/27/2012,19796,11327
CR6328,5/11/2011,17996,11328
CR6329,7/15/2014,18196,11329
CR6330,6/14/2012,18396,11330
CR6331,7/7/2012,18596,11331
CR6332,8/9/2012,18796,11332
CR6333,12/18/2013,18996,11333
CR6334,2/23/2012,19196,11334
CR6335,11/9/2011,19396,11335
CR6336,4/7/2011,19596,11336
CR6337,12/4/2013,19796,11337
CR6338,4/15/2014,17996,11338
CR6339,4/20/2013,18196,11339
CR6340,10/27/2014,18396,11340
CR6341,11/5/2014,18596,11341
CR6342,7/18/2013,18796,11342
CR6343,10/6/2011,18996,11343
CR6344,10/4/2014,19196,11344
CR6345,8/30/2014,19396,11345
CR6346,7/11/2013,19596,11346
CR6347,12/26/2013,19796,11347
CR6348,4/24/2012,17996,11348
CR6349,7/25/2012,18196,11349
CR6350,7/25/2014,18396,11350
CR6351,9/27/2011,18596,11351
CR6352,1/7/2014,18796,11352
CR6353,2/17/2011,18996,11353
CR6354,6/14/2014,19196,11354
CR6355,11/30/2014,19396,11355
CR6356,2/13/2013,19596,11356
CR6357,12/24/2011,19796,11357
CR6358,1/16/2014,17996,11358
CR6359,12/17/2011,18196,11359
CR6360,11/1/2012,18396,11360
CR6361,9/8/2012,18596,11361
CR6362,4/22/2011,18796,11362
CR6363,3/14/2014,18996,11363
CR6364,1/3/2015,19196,11364
CR6365,4/13/2011,19396,11365
CR6366,6/1/2013,19596,11366
CR6367,8/12/2011,19796,11367
CR6368,9/24/2013,17996,11368
CR6369,9/10/2011,18196,11369
CR6370,6/27/2013,18396,11370
CR6371,8/4/2011,18596,11371
CR6372,12/28/2013,18796,11372
CR6373,11/28/2014,18996,11373
CR6374,9/1/2012,19196,11374
CR6375,6/20/2012,19396,11375
CR6376,3/8/2013,19596,11376
CR6377,5/14/2011,19796,11377
CR6378,9/5/2014,17996,11378
CR6379,12/12/2013,18196,11379
CR6380,8/9/2013,18396,11380
CR6381,8/4/2012,18596,11381
CR6382,3/25/2014,18796,11382
CR6383,12/26/2014,18996,11383
CR6384,9/1/2011,19196,11384
CR6385,9/1/2013,19396,11385
CR6386,7/8/2014,19596,11386
CR6387,1/31/2013,19796,11387
CR6388,3/9/2012,17996,11388
CR6389,9/29/2014,18196,11389
CR6390,9/7/2011,18396,11390
CR6391,5/20/2014,18596,11391
